run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
486,1,3,0.000263010183514,13.7084994322,0.468768748647,na,0.0337330008391,del,1,sel,11005.0210501,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,33
486,1,3,0.000246568383864,311.805436283,0.188855152285,na,0.0672841260132,ins,1,sel,11005.0210501,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,33
486,1,3,1e-10,na,na,0,0.0184886462492,del,1,neu,11005.0210501,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,33
486,1,3,1e-10,na,na,0,0.00192769101842,ins,1,neu,11005.0210501,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,33
194,1,3,0.000324343778563,289.224774692,0.333689966296,na,0.0796640902952,ins,1,sel,10838.4811281,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,32
194,1,3,0.000277737230972,8.37151381025,1.02311558684,na,0.037294786968,del,1,sel,10838.4811281,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,32
194,1,3,1e-10,na,na,0,0.297676208713,ins,1,neu,10838.4811281,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,32
194,1,3,1e-10,na,na,0,0.0553549561478,del,1,neu,10838.4811281,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,32
336,1,3,0.00029876308673,0.519045570083,16.212274575,na,0.0449091886227,del,1,sel,10365.607323,r_19|neu_ins_theta_1|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,34
336,1,3,0.000245553148708,5000,0.0680535398314,na,0.0666251305358,ins,1,sel,10365.607323,r_19|neu_ins_theta_1|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,34
336,1,3,1e-10,na,na,0,0.0542019002734,del,1,neu,10365.607323,r_19|neu_ins_theta_1|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,34
336,1,3,1e-10,na,na,0,0.0426405365155,ins,1,neu,10365.607323,r_19|neu_ins_theta_1|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,34
9,1,3,0.00113660433954,102.589958074,1.47688944943,na,0.0461809442787,del,1,sel,9821.86624873,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,35
9,1,3,0.000401473521452,25.6490317238,2.07498457819,na,0.0432869980838,ins,1,sel,9821.86624873,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,35
9,1,3,1e-10,na,na,0,0.223193504794,ins,1,neu,9821.86624873,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,35
9,1,3,1e-10,na,na,0,0.221000757089,del,1,neu,9821.86624873,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,35
116,1,3,0.000498308763496,265.769422424,0.575101466785,na,0.0485181699105,ins,1,sel,9500.14963542,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,36
116,1,3,0.000370118941878,12.6845486212,1.48541325756,na,0.0389078155666,del,1,sel,9500.14963542,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,36
116,1,3,1e-10,na,na,0,0.40692023048,ins,1,neu,9500.14963542,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,36
116,1,3,1e-10,na,na,0,0.0216156749503,del,1,neu,9500.14963542,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,36
204,1,3,0.000641105283846,125.593791279,0.744529852374,na,0.00614624883545,del,1,sel,9486.67961869,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,37
204,1,3,0.000302974772604,61.158073033,0.720631709291,na,0,ins,1,sel,9486.67961869,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,37
204,1,3,1e-10,na,na,0,0.328676481905,del,1,neu,9486.67961869,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,37
204,1,3,1e-10,na,na,0,0.00654797259091,ins,1,neu,9486.67961869,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,37
123,1,3,0.000299150776618,14.9797070575,0.664441842781,na,3.06275735826e-05,del,1,sel,9307.51829385,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,38
123,1,3,0.000222870191715,376.858664502,0.183249598645,na,0.0272726212019,ins,1,sel,9307.51829385,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,38
123,1,3,1e-10,na,na,0,0.332546627074,ins,1,neu,9307.51829385,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,38
123,1,3,1e-10,na,na,0,0.00673504558265,del,1,neu,9307.51829385,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,38
175,1,3,0.000597399102589,373.026960487,0.45124911275,na,0.0159867803977,del,1,sel,8693.78323747,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,39
175,1,3,0.000249751993076,20.2836332825,0.841114097893,na,0.0439802383037,ins,1,sel,8693.78323747,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,39
175,1,3,1e-10,na,na,0,0.134220034559,del,1,neu,8693.78323747,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,39
175,1,3,1e-10,na,na,0,0.0496165708755,ins,1,neu,8693.78323747,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,39
124,1,3,0.000549436916036,284.506953521,0.420666459341,na,0.0409683644683,del,1,sel,8683.38506228,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,40
124,1,3,0.000210315829846,6.14957966934,1.2336076298,na,0.033065734779,ins,1,sel,8683.38506228,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,40
124,1,3,1e-10,na,na,0,0.0427495421598,del,1,neu,8683.38506228,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,40
124,1,3,1e-10,na,na,0,0.00316995218101,ins,1,neu,8683.38506228,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,40
41,1,3,0.000278962543642,58.9307897393,0.166320270736,na,0.000842425512893,del,1,sel,8291.43554418,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,42
41,1,3,0.000165564801218,5000,0.00405838544901,na,0,ins,1,sel,8291.43554418,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,42
41,1,3,1e-10,na,na,0,0.0622266658198,ins,1,neu,8291.43554418,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,42
41,1,3,1e-10,na,na,0,0.0345419970633,del,1,neu,8291.43554418,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,42
64,1,3,0.000637589727662,317.091039322,0.508019907886,na,0,del,1,sel,8274.95148359,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,41
64,1,3,0.000217047505511,9.21999463918,1.32845763905,na,0.0305924785722,ins,1,sel,8274.95148359,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,41
64,1,3,1e-10,na,na,0,0.0509185451489,del,1,neu,8274.95148359,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,41
64,1,3,1e-10,na,na,0,0.00376430262837,ins,1,neu,8274.95148359,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,41
458,1,3,0.000231391771224,0.1,24.7849845918,na,0.00089181755333,del,1,sel,7391.3708323,sel_del_scale|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,43
458,1,3,0.000158984852827,1.41783738435,1.58597938873,na,0,ins,1,sel,7391.3708323,sel_del_scale|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,43
458,1,3,1e-10,na,na,0,0.125937333892,ins,1,neu,7391.3708323,sel_del_scale|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,43
458,1,3,1e-10,na,na,0,0.0250191795491,del,1,neu,7391.3708323,sel_del_scale|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,43
117,1,3,0.000773255973942,226.380421795,0.958880180819,na,0.0444956265819,ins,1,sel,7174.01874697,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,46
117,1,3,0.000561193856553,15.0559803711,2.4049366185,na,0.0401356039901,del,1,sel,7174.01874697,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,46
117,1,3,1e-10,na,na,0,0.222604234866,ins,1,neu,7174.01874697,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,46
117,1,3,1e-10,na,na,0,0.0157439473614,del,1,neu,7174.01874697,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,46
421,1,3,0.000340119188046,1340.31227347,0.111805369522,na,0,del,1,sel,7141.46808285,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,45
421,1,3,0.000213589402532,46.7909693473,0.357886047347,na,0.027003273681,ins,1,sel,7141.46808285,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,45
421,1,3,1e-10,na,na,0,0.0877063957438,del,1,neu,7141.46808285,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,45
421,1,3,1e-10,na,na,0,0.00521857526055,ins,1,neu,7141.46808285,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,45
79,1,3,0.00054593668065,1265.32736687,0.250752869504,na,0.0401562014055,del,1,sel,7031.58658609,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,44
79,1,3,0.000208753298776,0.371133999266,20.218809954,na,0.0673974701462,ins,1,sel,7031.58658609,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,44
79,1,3,1e-10,na,na,0,0.135037764454,ins,1,neu,7031.58658609,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,44
79,1,3,1e-10,na,na,0,0.00519456095864,del,1,neu,7031.58658609,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,44
296,1,3,0.000951294236465,62.6928315287,1.73223555772,na,0.0377035024653,del,1,sel,6802.14205303,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,47
296,1,3,0.000514288368999,37.7106314102,1.90601687464,na,0,ins,1,sel,6802.14205303,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,47
296,1,3,1e-10,na,na,0,0.102455210097,del,1,neu,6802.14205303,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,47
296,1,3,1e-10,na,na,0,0.0857770522229,ins,1,neu,6802.14205303,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,47
113,1,3,0.00110395057737,82.4754529856,1.56885597881,na,0.033213057416,del,1,sel,6523.38267635,r_18|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,50
113,1,3,0.000489764937146,40.5056140741,1.77406825829,na,0,ins,1,sel,6523.38267635,r_18|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,50
113,1,3,1e-10,na,na,0,0.18895763886,del,1,neu,6523.38267635,r_18|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,50
113,1,3,1e-10,na,na,0,0.149099010034,ins,1,neu,6523.38267635,r_18|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,50
239,1,3,0.000216991031602,3.4335883198,0.792635297345,na,0,del,1,sel,6351.63713133,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,48
239,1,3,0.00019377841693,155.083198388,0.168020185368,na,0.0112410157638,ins,1,sel,6351.63713133,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,48
239,1,3,1e-10,na,na,0,0.184355336501,del,1,neu,6351.63713133,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,48
239,1,3,1e-10,na,na,0,0.00371191864691,ins,1,neu,6351.63713133,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,48
63,1,3,0.000690819676688,307.028679189,0.536374843865,na,0.0438149755004,del,1,sel,6166.45733337,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,49
63,1,3,0.000211749120602,6.13167006988,1.71789381997,na,0.0455060270705,ins,1,sel,6166.45733337,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,49
63,1,3,1e-10,na,na,0,0.113228886895,ins,1,neu,6166.45733337,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,49
63,1,3,1e-10,na,na,0,0.00763592658454,del,1,neu,6166.45733337,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,49
397,1,3,0.000973117742134,463.320837514,0.589500656982,na,0.0345441506925,del,1,sel,5890.25844404,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,51
397,1,3,0.000246606831411,3.24030432755,4.06366186765,na,0.0629868095695,ins,1,sel,5890.25844404,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,51
397,1,3,1e-10,na,na,0,0.271574736732,ins,1,neu,5890.25844404,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,51
397,1,3,1e-10,na,na,0,0.00218617749578,del,1,neu,5890.25844404,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,51
75,1,3,0.000691240025458,358.87745017,0.73488308899,na,0,ins,1,sel,5578.5860245,r_19|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,52
75,1,3,0.000356865933109,4.71788543009,3.81396102188,na,0.0293614238519,del,1,sel,5578.5860245,r_19|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,52
75,1,3,1e-10,na,na,0,0.213859605229,ins,1,neu,5578.5860245,r_19|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,52
75,1,3,1e-10,na,na,0,0.0392826087826,del,1,neu,5578.5860245,r_19|neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,52
159,1,3,0.000537128847246,766.68364116,0.300838217449,na,0,del,1,sel,5330.35895215,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,55
159,1,3,0.000200249655717,0.671597464973,8.73965653952,na,0.00557208499039,ins,1,sel,5330.35895215,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,55
159,1,3,1e-10,na,na,0,0.075821410824,del,1,neu,5330.35895215,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,55
159,1,3,1e-10,na,na,0,0.0464020188787,ins,1,neu,5330.35895215,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,55
157,1,3,0.000292218152522,0.643365454401,12.1040229709,na,0.0356749041083,del,1,sel,5296.43459835,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,53
157,1,3,0.000212740573344,5000,0.0627709698161,na,0,ins,1,sel,5296.43459835,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,53
157,1,3,1e-10,na,na,0,0.00654925405002,del,1,neu,5296.43459835,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,53
157,1,3,1e-10,na,na,0,0.00369365886955,ins,1,neu,5296.43459835,neu_ins_theta_1|sel_ins_e|neu_del_theta_1|sel_ins_scale,500,True,indel_continuous_1class,30,53
327,1,3,0.000548621871855,8.58300282433,3.11536020308,na,0.031483161879,del,1,sel,5278.25783274,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,61
327,1,3,0.000501394898112,21.4783656152,1.96605505694,na,0.073523110538,ins,1,sel,5278.25783274,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,61
327,1,3,1e-10,na,na,0,0.129312684875,del,1,neu,5278.25783274,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,61
327,1,3,1e-10,na,na,0,0.0146184697948,ins,1,neu,5278.25783274,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,61
16,1,3,0.000849973311533,238.942991887,0.721579962432,na,0.0221174648762,del,1,sel,5255.90951667,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,54
16,1,3,0.000225435780779,3.94244952305,2.95230712827,na,0,ins,1,sel,5255.90951667,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,54
16,1,3,1e-10,na,na,0,0.389316726409,del,1,neu,5255.90951667,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,54
16,1,3,1e-10,na,na,0,0.0307382119776,ins,1,neu,5255.90951667,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,54
406,1,3,0.000402941477877,583.57668736,0.222622384636,na,0.0378299888867,del,1,sel,5132.77592072,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,56
406,1,3,0.000235589325765,32.7428884827,0.520465161515,na,0.0550990792725,ins,1,sel,5132.77592072,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,56
406,1,3,1e-10,na,na,0,0.209714723772,del,1,neu,5132.77592072,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,56
406,1,3,1e-10,na,na,0,0.147009457339,ins,1,neu,5132.77592072,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,56
183,1,3,0.000339570996154,612.199436398,0.2564250012,na,0.0534329935591,ins,1,sel,5006.04848305,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,57
183,1,3,0.000267913320491,0.542873536055,9.94815745503,na,0,del,1,sel,5006.04848305,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,57
183,1,3,1e-10,na,na,0,0.136445644079,ins,1,neu,5006.04848305,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,57
183,1,3,1e-10,na,na,0,0.127215900941,del,1,neu,5006.04848305,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,57
490,1,3,0.000594675984343,1468.1793487,0.25485448554,na,0.0427235300171,del,1,sel,4970.4664383,r_18|r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,59
490,1,3,0.000244224021834,1.26781166739,8.39995661005,na,0.0759786230949,ins,1,sel,4970.4664383,r_18|r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,59
490,1,3,1e-10,na,na,0,0.481462487647,del,1,neu,4970.4664383,r_18|r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,59
490,1,3,1e-10,na,na,0,0.10012641125,ins,1,neu,4970.4664383,r_18|r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,59
356,1,3,0.00094965714195,114.944428036,1.18681580644,na,0.0207579369884,del,1,sel,4939.88926648,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,58
356,1,3,0.000640063972541,255.776552921,0.832567645726,na,0,ins,1,sel,4939.88926648,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,58
356,1,3,1e-10,na,na,0,0.327113590835,ins,1,neu,4939.88926648,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,58
356,1,3,1e-10,na,na,0,0.0130034379966,del,1,neu,4939.88926648,neu_ins_theta_1|sel_ins_e|neu_del_theta_1,500,True,indel_continuous_1class,30,58
376,1,3,0.000852424449245,96.2209907466,1.28225885064,na,0,del,1,sel,4496.83330991,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,60
376,1,3,0.00033463894502,27.2201839517,1.64498537694,na,0.00158544230689,ins,1,sel,4496.83330991,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,60
376,1,3,1e-10,na,na,0,0.354780139959,del,1,neu,4496.83330991,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,60
376,1,3,1e-10,na,na,0,0.026017529685,ins,1,neu,4496.83330991,neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,60
178,1,3,0.000346487247294,241.888132718,0.20091496411,na,0.0232896629624,del,1,sel,4470.33327746,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,62
178,1,3,0.000204047321494,7.78373448275,0.688882336678,na,0.00013405522202,ins,1,sel,4470.33327746,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,62
178,1,3,1e-10,na,na,0,0.422407801586,ins,1,neu,4470.33327746,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,62
178,1,3,1e-10,na,na,0,0.101462554283,del,1,neu,4470.33327746,neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,62
32,1,3,0.000835209491083,486.15382509,0.590991059288,na,0,del,1,sel,4103.37191909,r_18|neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,63
32,1,3,0.00026110397763,5.00994646986,3.37963302453,na,0.0163261560984,ins,1,sel,4103.37191909,r_18|neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,63
32,1,3,1e-10,na,na,0,0.497108927832,ins,1,neu,4103.37191909,r_18|neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,63
32,1,3,1e-10,na,na,0,0.076425324784,del,1,neu,4103.37191909,r_18|neu_ins_theta_1|sel_del_e|neu_del_theta_1,500,True,indel_continuous_1class,30,63
120,1,3,0.000380562696551,854.747888806,0.273274443579,na,0.0581117703103,ins,1,sel,4062.96198141,r_19|sel_del_scale|neu_ins_theta_1|neu_del_theta_1,500,True,indel_continuous_1class,30,64
